"mass-rfile"
"Iteration" "mass"
("Iteration" "mass(inlet)" "mass(outlet-oil)")
3412 0.02622239847736852 -0.0262224040509685
3413 0.02622239847736852 -0.02622244597593412
3414 0.02622239847736852 -0.02622243756675341
3415 0.02622239847736852 -0.02622243364424601
3416 0.02622239847736852 -0.02622242405876855
3417 0.02622239847736852 -0.02622242765982255
3418 0.02622239847736852 -0.0262224243869363
3419 0.02622239847736852 -0.02622242067383886
3420 0.02622239847736852 -0.02622242552378668
3421 0.02622239847736852 -0.02622242142145579
3422 0.02622239847736852 -0.02622242684594975
3423 0.02622239847736852 -0.02622242183571836
3424 0.02622239847736852 -0.02622242068303806
3425 0.02622239847736852 -0.02622242341810292
3426 0.02622239847736852 -0.0262224183247616
3427 0.02622239847736852 -0.02622241078995033
3428 0.02622239847736852 -0.02622241337934266
3429 0.02622239847736852 -0.02622240606774352
3430 0.02622239847736852 -0.02622240317064249
3431 0.02622239847736852 -0.02622239767010294
3432 0.02622239847736852 -0.02622239386550486
3433 0.02622239847736852 -0.02622239121324458
3434 0.02622239847736852 -0.02622238397766639
3435 0.02622239847736852 -0.02622237832501357
3436 0.02622239847736852 -0.02622236666470174
3437 0.02622239847736852 -0.02622236433325612
3438 0.02622239847736852 -0.02622234804534028
3439 0.02622239847736852 -0.02622238235791667
3440 0.02622239847736852 -0.02622236208515476
3441 0.02622239847736852 -0.02622234465790416
3442 0.02622239847736852 -0.02622234615366616
3443 0.02622239847736852 -0.02622233170963318
3444 0.02622239847736852 -0.02622234751965935
3445 0.02622239847736852 -0.0262223396467174
3446 0.02622239847736852 -0.02622233904557815
3447 0.02622239847736852 -0.02622233764275412
3448 0.02622239847736852 -0.02622233984497584
3449 0.02622239847736852 -0.02622233827509736
3450 0.02622239847736852 -0.02622233984738168
3451 0.02622239847736852 -0.02622234514685366
3452 0.02622239847736852 -0.02622235093306425
3453 0.02622239847736852 -0.02622235239503564
3454 0.02622239847736852 -0.02622235461591148
3455 0.02622239847736852 -0.0262223532639039
3456 0.02622239847736852 -0.02622235965867929
3457 0.02622239847736852 -0.02622236260101218
3458 0.02622239847736852 -0.02622237064792805
3459 0.02622239847736852 -0.02622237445976466
3460 0.02622239847736852 -0.02622238003066301
3461 0.02622239847736852 -0.02622238509598201
3462 0.02622239847736852 -0.02622239295312544
